id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
4.9572E+15,No03jpTUk,6870113255,Echo-粥粥,周末不上班在家宅一天眼睛一闭一睁一天就过去了这日子什么时候是个头啊,,,,,0,7,2,2023/10/15 20:17,iPhone,,,,,普通用户
4.95687E+15,NnRsHiywz,1644620131,己眠之r,也不知是岁数大了还是怎么地了，越来越觉得时间过得好快，真“眼睛一闭一睁一天就过去了”。生活里的事儿每件都要亲自做，每件都要花时间。累得要死，一天就过去了。怪不得封建社会大户人家都好几个仆人管家啥的，省了多少时间精力，啥都等现成就行了。每件事都亲力亲为真的会累死人，还好我单身没有任何人需要照顾，照顾自己照顾狗狗都累个半死，要是再照顾别人，恐怖程度不敢想象。干家务的机器人能出来吗？解放一下做家务的人吧。,,,,,0,0,0,2023/10/14 22:24,HUAWEI Mate 10,,,,,普通用户
4.95629E+15,NnCle4MMV,7745181510,随时随势,股票超话早上好眼睛一闭一睁，一天就过去了。如果事与愿违，必是另有安排。,,,,,0,0,0,2023/10/13 7:55,Note 10 Pro,https://wx4.sinaimg.cn/large/008s9Zwqgy1hitb2p2xpuj30u01uo466.jpg,,,,普通用户
4.95598E+15,NnulbyENQ,7284991381,沛沛妈715,我的生活可以一眼就能望到头，工作日和休息日没啥区别，休息的时候围着小娃转，工作的时候还是围着大娃们转。真的，眼睛一闭一睁，一天就这么过去了。有时候觉得夜晚很短，短的连个梦都来不及做完就醒了，也觉得夜很长，露珠嘀嘀，蛐蛐鸣叫，鸟儿吱吱，各种白天听不到的声音，夜里都出来了。所以我，我更爱沉睡很久很久，无人打扰。哪怕一花一草。10月上旬等蒸饺熟的那十来分钟瞎想，随笔,,,,,0,0,0,2023/10/12 11:33,vivo Y73s 5G,,,,,普通用户
4.9558E+15,Nnpu9nLN2,2377233605,-368復機,靠，我还是无法相信，我睡之前是凌晨4点半，再次醒来是晚上23点这件事。小品里“眼睛一闭一睁，一天就过去了”这句不是段子，是真的。,,,,,1,0,0,2023/10/11 23:11,外太空🌒iPhone XS,,,,,普通用户
4.95491E+15,Nn2zC9OTZ,7435903435,指尖评说,人这一辈子啊，眼睛一闭一睁，一天就过去了，眼睛一闭不睁，一生就过去了。什么名啊利啊、金钱啊享受啊，一切都是过眼云烟，如果遇到啥不开心不如意的事情，千万别想不开，看看下面这个坐在炕沿边上往嘴里扒饭的男人，你就一切都释然了。特别推荐给恒大许老板。,,武汉·光谷希尔顿酒店-天空大堂吧,,,0,0,1,2023/10/9 12:51,微博网页版,https://wx2.sinaimg.cn/large/0087eiangy1hiox5rj7ilj30ic0jmdmo.jpg,,,,普通用户
4.95488E+15,Nn1Hy9qAF,6553231899,祢冬序,真是眼睛一闭一睁一天就过去了，昨天还是周五，今天就周一了,,,,,0,10,11,2023/10/9 10:38,荣耀70 5G,,,,,普通用户
4.95487E+15,Nn1i3d8iv,7830447721,梦灵之舞9676,人生得意须尽欢！一本书教你充实自己的人生🎈赵本山和小沈阳的小品中那句经典台词，至今大家还耳熟能详——🌵人呐，眼睛一闭一睁，一天过去了；一闭不睁，一辈子就过去了。现在细细想来，可不就是这么回事嘛。诗仙李白🌿就曾吟诵：“人生得意须尽欢，莫使金樽空对月”！💎我们是该及时行乐？还是防患于未然呢？美国的比尔·帕金斯想告诉你：🎐像蜜蜂那样辛勤劳作，努力储值，等将来去享受的人生不是蕞佳选择。🎐他想把你从“过度储蓄”和“没有生活”中拯救出来。他用自己的经历教我们优化人生，不被金钱奴役，🎐活在当下，享受生活。🎈人生是一生体验的✨总和。攒钱不花、极端的延迟满足等于没有满足。不经思考一味地工作，最终推迟或者永远无法实现人生蕞佳体验。是不是很有道理？🎈记得有一张这样的图片引发了大家的热议：一个父亲背负着沉重的包裹，拉着自己的孩子。大家都在议论——到底是要搬砖？还是要陪伴孩子？比尔·帕金斯告诉你：✨陪伴孩子共同成长、创造共同体验给孩子带来的正面影响无法量化。🎈“我并不是说不应该为未来存钱，而是说有些人存太多、想太远，他们剥夺了自己的现在，只为照顾未来那个年迈的自己——🌱他们活不活得到用这笔钱，还是个问题。”我们不会知道明天和意外哪个先到来，所以在现在，我们需要活在当下，让自己有一些愉快体验而不再悔不当初。🎈比尔还给出了这样一个公式：🎍生存阈值=0.7×一年生活费×剩余寿命🎈书中的很多观点，确实让我反思了很久，让我回想了很多。到底是及时行乐？还是防患于未然？希望你也能翻开这本📚书，找到自己的答案。,,,,,0,0,0,2023/10/9 9:35,iPhone客户端,"https://wx2.sinaimg.cn/large/008xVL9Tly1hiorfybdboj32802yo1l2.jpg,https://wx1.sinaimg.cn/large/008xVL9Tly1hiorg8kimpj32802yoqv8.jpg,https://wx3.sinaimg.cn/large/008xVL9Tly1hiorfavyi4j32802yohe1.jpg,https://wx3.sinaimg.cn/large/008xVL9Tly1hiorgpfxkqj32802yob2m.jpg,https://wx2.sinaimg.cn/large/008xVL9Tly1hiorgx18nkj32802yohdx.jpg,https://wx2.sinaimg.cn/large/008xVL9Tly1hiorhckic8j32802yokjx.jpg,https://wx4.sinaimg.cn/large/008xVL9Tly1hiorhmi555j32802yob2e.jpg,https://wx3.sinaimg.cn/large/008xVL9Tly1hiorhw68ozj32802yoqva.jpg,https://wx2.sinaimg.cn/large/008xVL9Tly1hiori57nnrj32802yob2g.jpg",,,,普通用户
4.95464E+15,NmVqX7fu5,3424054302,湘潭公安,#为什么年轻人都反感加班#工作压力似乎是每个成年人都无法避免的问题，多数人对熬夜加班并不陌生，可连续性的熬夜与高强度的工作相结合就会造成严重的后果。在#问心#里张雨熙就是因为超负荷熬夜加班导致心脏破裂。心脏破裂，简单说就是心梗的致命性并发症，虽然心肌梗死的救治率很高，但是如果合并心脏破裂，那么死亡率就高达95%以上甚至100%。小沈阳的著名台词“眼睛一闭一睁，一天就过去了；眼睛一闭不睁，一辈子就过去了”话糙理不糙，人这一辈子说长不长说短不短，每年过劳猝死的人那么多，我们可以抱有侥幸心理，但必须重视身体健康的问题，不然在大好年华时生命戛然而止可就得不偿失了。只要人在什么都好说，钱可以慢慢赚，但人一旦垮了后悔都来不及。工作不是生活的全部，身体是自己的，我们要自己爱惜。L笙南的微博视频,,,,"为什么年轻人都反感加班,问心",1,1,0,2023/10/8 18:41,微博视频号,,"http://f.video.weibocdn.com/o0/I2nEsnXjlx089cZ62RCE01041200a50Y0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1767029240&ssig=puT36fBq3R&KID=unistore,video",,,蓝V
4.95464E+15,NmVliDNov,5108185695,嘉陵公安,#为什么年轻人都反感加班#工作压力似乎是每个成年人都无法避免的问题，多数人对熬夜加班并不陌生，可连续性的熬夜与高强度的工作相结合就会造成严重的后果。在#问心#里张雨熙就是因为超负荷熬夜加班导致心脏破裂。心脏破裂，简单说就是心梗的致命性并发症，虽然心肌梗死的救治率很高，但是如果合并心脏破裂，那么死亡率就高达95%以上甚至100%。小沈阳的著名台词“眼睛一闭一睁，一天就过去了；眼睛一闭不睁，一辈子就过去了”话糙理不糙，人这一辈子说长不长说短不短，每年过劳猝死的人那么多，我们可以抱有侥幸心理，但必须重视身体健康的问题，不然在大好年华时生命戛然而止可就得不偿失了。只要人在什么都好说，钱可以慢慢赚，但人一旦垮了后悔都来不及。工作不是生活的全部，身体是自己的，我们要自己爱惜。#蜀黍话你知#L笙南的微博视频,,,,"为什么年轻人都反感加班,问心,蜀黍话你知",0,0,0,2023/10/8 18:27,微博视频号,,"http://f.video.weibocdn.com/o0/I2nEsnXjlx089cZ62RCE01041200a50Y0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1767029240&ssig=puT36fBq3R&KID=unistore,video",,,蓝V
4.95463E+15,NmV506auc,3766773034,笙南,#为什么年轻人都反感加班#工作压力似乎是每个成年人都无法避免的问题，多数人对熬夜加班并不陌生，可连续性的熬夜与高强度的工作相结合就会造成严重的后果。在#问心#里张雨熙就是因为超负荷熬夜加班导致心脏破裂。心脏破裂，简单说就是心梗的致命性并发症，虽然心肌梗死的救治率很高，但是如果合并心脏破裂，那么死亡率就高达95%以上甚至100%。小沈阳的著名台词“眼睛一闭一睁，一天就过去了；眼睛一闭不睁，一辈子就过去了”话糙理不糙，人这一辈子说长不长说短不短，每年过劳猝死的人那么多，我们可以抱有侥幸心理，但必须重视身体健康的问题，不然在大好年华时生命戛然而止可就得不偿失了。只要人在什么都好说，钱可以慢慢赚，但人一旦垮了后悔都来不及。工作不是生活的全部，身体是自己的，我们要自己爱惜。L笙南的微博视频,,,,"为什么年轻人都反感加班,问心",3566,2496,23934,2023/10/8 17:47,微博视频号,,"http://f.video.weibocdn.com/o0/I2nEsnXjlx089cZ62RCE01041200a50Y0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1767029240&ssig=puT36fBq3R&KID=unistore,video",,,金V
4.95397E+15,NmE0Dqcpx,7834196588,一生何来202304,人这一辈子很快，眼睛一闭一睁，一天过去了，眼睛一闭不睁，这辈子就过去了,,,,,0,0,0,2023/10/6 22:19,vivo手机,,,,,普通用户
4.9539E+15,NmChcqbS5,3213916465,长春农村商业银行,#假期最后一天怎么过#✨眼睛一闭一睁，8天假期就过去了~明天又是活力满满的一天~~不要忘记定闹钟⏰呦！,,,,假期最后一天怎么过,0,0,0,2023/10/6 17:55,HUAWEI P40 Pro 5G,,,,,蓝V
4.95326E+15,NmlvwkvPn,7717543230,Hdhfhdhdhdh,09年不理解，为什么眼睛一闭一睁一天就过去了hang～，明明每天过的那么慢现在理解了(:这一天过的飞快,,,,,0,0,0,2023/10/4 23:13,iPhone 14 Pro,,,,,普通用户
4.95255E+15,Nm34igAf1,1860055932,初雪呼吸,一天罢了，一天而已，我等得了，我等，等萧逸的日子一点都不辛苦，我每天都很幸福，早上起来，做早操，晚上睡前，做会儿瑜伽，一日三餐规律又健康，一天罢了，一天有二十四个小时，没关系，一天而已，眼睛一闭一睁，就过去了，没关系，一周还有五天工作日呢，这只是一天而已，这么想想心也不痛了，腰板儿也直了，走路也带风，每过一秒都是离环形公路的日子又近了一步。人生就在于调理身心，北极光是我的劫数，是上天给我的考验，这一天就是我的炼狱，我没有怨言。,,,,,0,0,3,2023/10/3 0:17,,,,,,普通用户
4.95228E+15,NlW4HolH4,1856882344,绿野松石,时间真的溜走的太快眼睛一闭一睁一天就过去了假期又少了一天还有辣么多想看的没有看就在奋发和躺平间来回摇晃昨日尽赏花今日还得补一补哎，再见吧手机！,,,,,0,0,0,2023/10/2 6:28,iPhone客户端,,,,,普通用户
4.95179E+15,NlJbG5wQt,7831645823,酷爱冬天吃冰棍,我只要一放假就想睡觉，可是睡觉时间过得也太快了，眼睛一闭一睁一天就过去了,,,,,0,0,0,2023/9/30 21:40,iPhone客户端,,,,,普通用户
4.95141E+15,NlzropRU7,6984083729,敏敏同学stars,眼睛一闭一睁一天就过去了,,,,,0,0,0,2023/9/29 20:51,nova8 我由我掌镜,"https://wx1.sinaimg.cn/large/007CEvdLly1hidqt6h85ej31hb13zgqt.jpg,https://wx1.sinaimg.cn/large/007CEvdLly1hidqt6v8l3j31400tz77z.jpg",,,,黄V
4.95132E+15,NlxbUbzGT,3721608637,幸somll运520,瑷尔博士保湿补水面膜(104)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了3.,,,,,0,1,0,2023/9/29 15:08,微博 HTML5 版,https://wx4.sinaimg.cn/large/ddd33dbdly8hidgwowrrtj20a50a5gln.jpg,,,,普通用户
4.95127E+15,NlvLZzVE2,3019816224,zhulb1987_972,256g*6桶【麻六记】速食冲泡酸辣粉(47)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了7‘,,,,,0,1,0,2023/9/29 11:31,微博 HTML5 版,https://wx3.sinaimg.cn/large/b3febd20ly8hidanc90g3j20m80m8gpk.jpg,,,,普通用户
4.95094E+15,NlnjjoWVE,1774530445,昵定,【KATO】三次方奶酪遮瑕膏(35)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了5﹉﹉,,,,,0,0,0,2023/9/28 13:58,微博 HTML5 版,https://wx1.sinaimg.cn/large/69c52f8dly8hic9addlc5j20m80m8tec.jpg,,,,普通用户
4.95086E+15,NllanuQFu,6098827074,晚风撞碎星星星,眼睛一闭一睁一天就过去了,,,,,0,0,0,2023/9/28 8:31,iPhone客户端,,,,,普通用户
4.95473E+15,NmXF79ud4,6541425796,_UstinianL_,今天上课举例子说明“譬如朝露去日苦多”慨叹人生短暂，讲到小沈阳的《不差钱》里那一句“眼睛一闭一睁，一天就过去了，眼睛一闭再一睁，一辈子就过去了。”全班毫无反应鸦雀无声。我说你们都没听过这个小品吗？当年很有名啊？全体摇头。有的说老师我们好久没看春晚啦！我以为问题出在这里。结果刚刚一时兴起搜了一下《不差钱》上的是哪年春晚。。。09年。这群小孩基本上是08年出生的。。。代沟啊！是代沟吧!原来问题在这啊！,,,,,0,0,2,2023/10/9 0:21,荣耀80 Pro 直屏版,https://wx1.sinaimg.cn/large/0078H9FGgy1hiobh18qhzj30u01uotfk.jpg,,,,普通用户
4.95054E+15,NlcEapyI5,2927331063,仅有的姿态002,可复美重组胶原蛋白修复2支(15)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了3﹋,,,,,0,1,0,2023/9/27 10:49,微博 HTML5 版,https://wx2.sinaimg.cn/large/ae7b86f7ly8hiay7ky68zj20m80m80ub.jpg,,,,普通用户
4.95023E+15,Nl4BIowun,3147009477,小小小小雪儿wy_538,[成人礼]北京同仁堂补肾阴虚男六味地黄地丸(48)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了3‘,,,,,0,1,0,2023/9/26 14:21,微博 HTML5 版,https://wx4.sinaimg.cn/large/bb938dc5ly8hi9ypu9a0rj20m80m845p.jpg,,,,普通用户
4.95016E+15,Nl2Y3g7sr,2136368281,阿弥陀佛123533,眼睛一闭一睁一天就过去了，眼睛一闭不睁一辈子就过去了。人世间最痛苦的事情莫过于人死了钱没花完！,,,,,0,0,0,2023/9/26 10:11,小米8 屏幕指纹版,,,,,普通用户
4.95011E+15,Nl1uk1DpA,1685003274,左右心情,小沈阳说；眼睛一闭一睁一天过去了，眼红一闭不睁一辈子就过去了，早安！🙏,,,,,0,1,1,2023/9/26 6:25,vivo Y70s 5G,,,,,普通用户
4.95004E+15,NkZIc2dg9,5322806782,莲花自性中,索达吉堪布超话我们总在等不要等到树欲静而风不止子欲养而亲不待时在追悔哎~眼睛一闭一睁，一天过去了噢~😔眼睛一闭不睁，一辈子就过去了噢~😞有些人这样想：“不要紧吧，反正我已经得到了人身，修法可以慢慢来。”『尤其是有些在家人，动不动就认为“等再过几年，十年后，等~我退休了再好好学法出家”、“等~孩子读书、成家、找工作以后，我再修持”、“等~我把生意做完以后，或者把这件事情做圆满后，我才开始发菩提心、受菩萨戒”……』——《入行论广释》第三十九课世间难得双全法，不可能“不负如来不负卿”，想要解脱，总是要刻意抽出时间去修的，要智慧的抉择。L莲花自性中的微博视频,,,,,3,0,14,2023/9/26 1:54,遇见索师超话,,"http://f.video.weibocdn.com/o0/kAyh2sj6lx088TgFv8qQ01041200ilTL0E010.mp4?label=mp4_720p&template=720x1064.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1767029430&ssig=gwUWyaGDR6&KID=unistore,video",,,黄V
4.95454E+15,NmSJetE1k,7830447721,梦灵之舞9676,人生得意须尽欢！一本书教你充实自己的人生🎈赵本山和小沈阳的小品中那句经典台词，至今大家还耳熟能详——🌵人呐，眼睛一闭一睁，一天过去了；一闭不睁，一辈子就过去了。现在细细想来，可不就是这么回事嘛。诗仙李白🌿就曾吟诵：“人生得意须尽欢，莫使金樽空对月”！💎我们是该及时行乐？还是防患于未然呢？美国的比尔·帕金斯想告诉你：🎐像蜜蜂那样辛勤劳作，努力储值，等将来去享受的人生不是蕞佳选择。🎐他想把你从“过度储蓄”和“没有生活”中拯救出来。他用自己的经历教我们优化人生，不被金钱奴役，🎐活在当下，享受生活。🎈人生是一生体验的✨总和。攒钱不花、极端的延迟满足等于没有满足。不经思考一味地工作，最终推迟或者永远无法实现人生蕞佳体验。是不是很有道理？🎈记得有一张这样的图片引发了大家的热议：一个父亲背负着沉重的包裹，拉着自己的孩子。大家都在议论——到底是要搬砖？还是要陪伴孩子？比尔·帕金斯告诉你：✨陪伴孩子共同成长、创造共同体验给孩子带来的正面影响无法量化。🎈“我并不是说不应该为未来存钱，而是说有些人存太多、想太远，他们剥夺了自己的现在，只为照顾未来那个年迈的自己——🌱他们活不活得到用这笔钱，还是个问题。”我们不会知道明天和意外哪个先到来，所以在现在，我们需要活在当下，让自己有一些愉快体验而不再悔不当初。🎈比尔还给出了这样一个公式：🎍生存阈值=0.7×一年生活费×剩余寿命🎈书中的很多观点，确实让我反思了很久，让我回想了很多。到底是及时行乐？还是防患于未然？希望你也能翻开这本📚书，找到自己的答案。,,,,,0,0,0,2023/10/8 11:48,iPhone客户端,"https://wx1.sinaimg.cn/large/008xVL9Tly1hinpo5rhh0j32802yo1l2.jpg,https://wx1.sinaimg.cn/large/008xVL9Tly1hinpoe69e8j32802yohdx.jpg,https://wx1.sinaimg.cn/large/008xVL9Tly1hinponezptj32802yoqv8.jpg,https://wx2.sinaimg.cn/large/008xVL9Tly1hinpoygpd8j32802yohe1.jpg,https://wx3.sinaimg.cn/large/008xVL9Tly1hinpp722kpj32802yob2e.jpg,https://wx1.sinaimg.cn/large/008xVL9Tly1hinpph3hjbj32802yob2g.jpg",,,,普通用户
4.94998E+15,NkYgMlPk9,7809254070,睁开眼乌云都为我散开n,眼睛一闭一睁，一天就过去了。,,,,,0,0,0,2023/9/25 22:13,vivo S5照亮你的美,,,,,普通用户
4.94963E+15,NkP1GBtEB,2042042221,我的右眼一直跳,晚安心语超话人生，没有下一次，让我们从珍惜开始做起：时间珍惜点过，别浪费；感情珍惜点处，别愧对；健康珍惜点用，别挥霍；生命珍惜点活，别蹉跎！认真过好生命中的每年，每月，每天，因为余下的生命真的不多。人生短暂，眼睛一闭一睁，一天就过去了；眼睛一闭不睁，这辈子就过去了。晩安！,,,,,0,8,8,2023/9/24 22:42,晚安心语超话,https://wx3.sinaimg.cn/large/79b7176dly1hi81w304kmj20p01abac9.jpg,,,,普通用户
4.94922E+15,NkEmTpINE,2265681200,派劵菌46G,五芳斋肉粽100GX8只(15)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了2===,,,,,0,1,0,2023/9/23 19:34,微博 HTML5 版,https://wx3.sinaimg.cn/large/870b8d30ly8hi6qvm5l3lj20m80m8akx.jpg,,,,普通用户
4.94884E+15,Nkuy8lycU,2140759397,种草券551,荣晟冷敷贴理疗官网修复贴(30)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了8.,,,,,0,1,0,2023/9/22 18:34,微博 HTML5 版,https://wx4.sinaimg.cn/large/7f996565ly8hi5jj3sovnj20m80m845f.jpg,,,,普通用户
4.94881E+15,NktQX8Pv0,5781368786,要是不行累了就睡,没关系眼睛一闭一睁一天就过去了哈,,,,,0,0,0,2023/9/22 16:47,iPhone客户端,,,,,普通用户
4.94855E+15,NkmTIbHWV,5414435425,去山那边看看吧,前天学校展出了今年青蓝工程班主任师徒结对的照片，今天骑车经过的时候拍了公告栏发给我妈看，我妈看了以后说怎么我拍得好丑，看着一点也不像年轻一代老师，原来这就是班主任后遗症，一脸被折磨出来的戾气和疲惫。今天年级主任和各部部长联合进行班级量化考核进班查卫生纪律的时候，我们班卫生估计又是扣大分，都说新官上任三把火，这火到底什么时候烧完。突然想起周三下午去行政楼开教研组会，教的另一个班十几个社牛学生在楼前一起高声用英语和我打招呼，而且一直喊一直喊，社恐的我匆忙回应并快速离开。下周轮到我班值周，想到每天比早读还要更早到校我就痛苦，今年还给班主任排班去厕所值勤，每天下午多加了一节课，各种自习通通加在班主任头上。现在什么事都追责到班主任个人，什么事都安排给班主任，难怪资历老的教师现在都推脱不愿干班主任。想到今年带的班生源基础就头大，第一次测验估计要丢大人，表态词都快想好了，有劲使不上的感觉，有些道理磨破嘴皮子学生也听不见，基础差还不知道上进真的不知道该怎么救了。今天晚上躺在床上也告诉自己再坚持一天到周末，然后可以想象周末因为生物钟又早早醒了，眼睛一闭一睁吃了顿饭又到了周一，就好像陷入循环里一样。距离退休遥遥无期的一天又过去了。,,,,,0,2,1,2023/9/21 23:05,微博轻享版,,,,,普通用户
4.94836E+15,Nki9xqGsD,2654487051,hglkn023,【零点抢】一索巴赫内衣清洗液800ml(15)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了8｀,,,,,0,1,0,2023/9/21 11:00,微博 HTML5 版,https://wx4.sinaimg.cn/large/9e38420bly8hi40svjm7oj20m80m8n0j.jpg,,,,普通用户
4.9478E+15,Nk3pToX3Z,3375733980,你是我心内的一首歌咪,【罗马仕】三合一快充数据线(10)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了2=,,,,,0,1,0,2023/9/19 21:29,微博 HTML5 版,https://wx4.sinaimg.cn/large/c9359cdcly8hi27qte8xyj20m80m8q4d.jpg,,,,普通用户
4.9477E+15,Nk0W6Cz23,1773471854,BABY_1P_740,汇源nfc100%鲜榨西梅汁*纯果汁(125)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了4﹍,,,,,0,1,0,2023/9/19 15:10,微博 HTML5 版,https://wx2.sinaimg.cn/large/69b5086ely8hi1wsmbusdj20m80m8n0v.jpg,,,,普通用户
4.9511E+15,Nlrtarxdq,6427038253,petechiae,眼睛一闭一睁一天就过去了。别伤心妹妹你也会过得幸福的。你也会有人惦记有人爱护我的宝宝肯定会的,,,,,0,2,0,2023/9/29 0:34,iPhone客户端,,,,,普通用户
4.94743E+15,NjTOF0BHU,2822701274,andy小暖男,欧亚高原全脂纯牛奶200g*20盒(39)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了1ˇ,,,,,0,1,0,2023/9/18 21:03,微博 HTML5 版,https://wx3.sinaimg.cn/large/a83f00daly8hi11cze4daj20m80m8425.jpg,,,,普通用户
4.94667E+15,NjA10cvS4,2534172851,种草券632,OLAY超亮超白身体乳250ml(39)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了9﹉﹉,,,,,0,1,0,2023/9/16 18:38,微博 HTML5 版,https://wx1.sinaimg.cn/large/970c68b3ly8hhylxz5fjnj20m80m8myy.jpg,,,,普通用户
4.94665E+15,NjzDgB5YX,2209963645,优惠36o,qq音乐12月绿钻会员充值vip付费(131)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了9＇＇＇,,,,,0,1,0,2023/9/16 17:40,微博 HTML5 版,https://wx2.sinaimg.cn/large/83b95e7dly8hhyk95fve6j20m80m8dna.jpg,,,,普通用户
4.94657E+15,Njxzpp3hp,2505870074,不再犹豫什么理由,【植贝】VSHELL小光圈防晒喷雾150ml(31)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了1＿＿,,,,,0,1,0,2023/9/16 12:25,微博 HTML5 版,https://wx2.sinaimg.cn/large/955c8afaly8hhyb5ef2moj20kr0kr7cl.jpg,,,,普通用户
4.94631E+15,NjqHBA8nE,2776688155,白菜8902,臭宝\u0026人民体育爆爆大腐竹螺蛳粉3袋(23)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了4ˉ,,,,,0,1,0,2023/9/15 18:56,微博 HTML5 版,https://wx4.sinaimg.cn/large/a580e61bly8hhxgtw3zlsj20m80m8jws.jpg,,,,普通用户
4.94631E+15,NjqBKEVlZ,1950641452,优惠85231,【UKISS】网红爆款双头睫毛膏(23)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了6＿,,,,,0,1,1,2023/9/15 18:41,微博 HTML5 版,https://wx3.sinaimg.cn/large/74446d2cly8hhxgevva82j20m80m8q6j.jpg,,,,普通用户
4.94627E+15,NjpIMfvFQ,3610114631,优惠君199602,[成人礼]【买就送】玉泽皮肤屏障修护面霜50g(117)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了5﹍﹍,,,,,0,1,0,2023/9/15 16:26,微博 HTML5 版,https://wx3.sinaimg.cn/large/d72dfa47ly8hhxchyh5s7j20zk0zkjun.jpg,,,,普通用户
4.94623E+15,NjoMzzLEE,2804914413,v-k-午六婰V-IP,人这一生就如同跟睡觉一样，眼睛一闭一睁，一天就过去了；眼睛一闭不睁，一辈子就过去了。人生不过3万天，不要再在生活在别处的虚妄里浪费光阴了。不要老惦念明天的事，也不要总懊悔昨天的事，而要把精力集中在今天要干什么上。昨天已经成为历史，翻过了就无须再遗憾；明天尚未到来，尽管它充满着无限的可能，毕竟还是个未知数。过去如何痛苦，未来如何美妙，都不是最重要的。珍惜属于你的每一个今天，用心地过好每时每刻，因为生活在此处，在此刻，在当下。,,,,,0,0,0,2023/9/15 14:03,vivo X30专业影像,,,,,普通用户
4.94589E+15,NjfUmw77q,7836903260,李俪成,人的一生很短暂，有时候跟睡觉一样一样的，眼睛一闭一睁一天过去了，好～眼睛一闭不睁，这辈子就过去了，好～L玉秋栓的微博视频,,,,,0,1,5,2023/9/14 15:27,微博视频号,,"http://f.video.weibocdn.com/o0/JAzGEyHvlx088B1PSEYo010412005yMh0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1767029653&ssig=gb9LBsmALN&KID=unistore,video",,,红V
4.94589E+15,NjfTFpRHK,5587685952,花_香_里,每日鲜语组合185mlx10瓶+450mlx2瓶(47)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了5〞〞,,,,,0,1,0,2023/9/14 15:25,微博 HTML5 版,https://wx3.sinaimg.cn/large/00669mmYly8hhw54kbntqj30m80m8gro.jpg,,,,普通用户
4.94547E+15,Nj4Ob3nCx,2187512495,C宝的美好生活,【当当网】考研政治徐涛核心考案+背诵笔记(44)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了8。,,,,,0,1,0,2023/9/13 11:12,微博 HTML5 版,https://wx2.sinaimg.cn/large/8262caafly8hhus66s8pcj20m80m8who.jpg,,,,普通用户
4.94545E+15,Nj4tJ74ZS,1863920822,寞寞主义_375,拍两件【三元】小方白纯牛奶24盒*2箱(63)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了3﹉,,,,,0,1,0,2023/9/13 10:21,微博 HTML5 版,https://wx2.sinaimg.cn/large/6f192cb6ly8hhuqpsyc9jj20m80m8wip.jpg,,,,普通用户
4.94529E+15,Nj0fi7w9G,6008597140,暴躁椰子鸡,眼睛一闭一睁一天就过去了,,,,,0,0,0,2023/9/12 23:35,微博轻享版,https://wx1.sinaimg.cn/large/006yDsB6gy1hhu8138nbvj32c0340x6p.jpg,,,,普通用户
4.94493E+15,NiQOqwhBw,2116512785,love_百利甜,老管家洗衣机槽清洁泡腾片(7)眼睛一闭一睁，这一天就过去了；这眼睛一闭不睁，这辈子就过去了4〞〞,,,,,0,1,0,2023/9/11 23:34,微博 HTML5 版,https://wx2.sinaimg.cn/large/7e276c11ly8hht2du0oauj20m80m8gtl.jpg,,,,普通用户
